time,V(vin_12v),V(vsense_adc),V(vsense_raw)
2.172499999999977e-02,1.500000000000000e+01,3.186590789648521e+00,3.186697959692609e+00
2.173499999999977e-02,1.500000000000000e+01,3.186613483329205e+00,3.186719633883570e+00
2.174499999999977e-02,1.500000000000000e+01,3.186635961128909e+00,3.186741101891776e+00
2.175499999999977e-02,1.500000000000000e+01,3.186658225101270e+00,3.186762365678609e+00
2.176499999999977e-02,1.500000000000000e+01,3.186680277280390e+00,3.186783427186788e+00
2.177499999999977e-02,1.500000000000000e+01,3.186702119681020e+00,3.186804288340556e+00
2.178499999999977e-02,1.500000000000000e+01,3.186723754298746e+00,3.186824951045848e+00
2.179499999999977e-02,1.500000000000000e+01,3.186745183110171e+00,3.186845417190471e+00
2.180499999999977e-02,1.500000000000000e+01,3.186766408073092e+00,3.186865688644269e+00
2.181499999999977e-02,1.500000000000000e+01,3.186787431126687e+00,3.186885767259304e+00
2.182499999999976e-02,1.500000000000000e+01,3.186808254191680e+00,3.186905654870015e+00
2.183499999999976e-02,1.500000000000000e+01,3.186828879170530e+00,3.186925353293396e+00
2.184499999999976e-02,1.500000000000000e+01,3.186849307947595e+00,3.186944864329149e+00
2.185499999999976e-02,1.500000000000000e+01,3.186869542389307e+00,3.186964189759862e+00
2.186499999999976e-02,1.500000000000000e+01,3.186889584344346e+00,3.186983331351161e+00
2.187499999999976e-02,1.500000000000000e+01,3.186909435643802e+00,3.187002290851880e+00
2.188499999999976e-02,1.500000000000000e+01,3.186929098101348e+00,3.187021069994212e+00
2.189499999999976e-02,1.500000000000000e+01,3.186948573513403e+00,3.187039670493876e+00
2.190499999999976e-02,1.500000000000000e+01,3.186967863659299e+00,3.187058094050268e+00
2.191499999999976e-02,1.500000000000000e+01,3.186986970301441e+00,3.187076342346618e+00
2.192499999999976e-02,1.500000000000000e+01,3.187005895185467e+00,3.187094417050145e+00
2.193499999999976e-02,1.500000000000000e+01,3.187024640040410e+00,3.187112319812206e+00
2.194499999999976e-02,1.500000000000000e+01,3.187043206578855e+00,3.187130052268450e+00
2.195499999999976e-02,1.500000000000000e+01,3.187061596497095e+00,3.187147616038966e+00
2.196499999999976e-02,1.500000000000000e+01,3.187079811475286e+00,3.187165012728430e+00
2.197499999999976e-02,1.500000000000000e+01,3.187097853177604e+00,3.187182243926257e+00
2.198499999999976e-02,1.500000000000000e+01,3.187115723252391e+00,3.187199311206740e+00
2.199499999999976e-02,1.500000000000000e+01,3.187133423332308e+00,3.187216216129193e+00
2.200000000000000e-02,1.500000000000000e+01,3.187142210080093e+00,3.187224608141582e+00
2.200100000000000e-02,1.500000000000000e+01,3.187143961556226e+00,3.187226280934492e+00
2.200300000000000e-02,1.500000000000000e+01,3.187147461163466e+00,3.187229623325560e+00
2.200700000000000e-02,1.500000000000000e+01,3.187154440346092e+00,3.187236288975751e+00
2.201500000000000e-02,1.500000000000000e+01,3.187168318965406e+00,3.187249544112698e+00
2.202500000000000e-02,1.500000000000000e+01,3.187185518711585e+00,3.187265971178380e+00
2.203500000000000e-02,1.500000000000000e+01,3.187202554839613e+00,3.187282241976283e+00
2.204500000000000e-02,1.500000000000000e+01,3.187219428905959e+00,3.187298357992956e+00
2.205500000000000e-02,1.500000000000000e+01,3.187236142452289e+00,3.187314320700806e+00
2.206500000000000e-02,1.500000000000000e+01,3.187252697005601e+00,3.187330131558232e+00
2.207500000000000e-02,1.500000000000000e+01,3.187269094078367e+00,3.187345792009760e+00
2.208500000000000e-02,1.500000000000000e+01,3.187285335168674e+00,3.187361303486176e+00
2.209500000000000e-02,1.500000000000000e+01,3.187301421760354e+00,3.187376667404653e+00
2.210500000000000e-02,1.500000000000000e+01,3.187317355323125e+00,3.187391885168884e+00
2.211500000000000e-02,1.500000000000000e+01,3.187333137312724e+00,3.187406958169209e+00
2.212500000000000e-02,1.500000000000000e+01,3.187348769171040e+00,3.187421887782740e+00
2.213499999999999e-02,1.500000000000000e+01,3.187364252326246e+00,3.187436675373492e+00
2.214499999999999e-02,1.500000000000000e+01,3.187379588192927e+00,3.187451322292501e+00
2.215499999999999e-02,1.500000000000000e+01,3.187394778172214e+00,3.187465829877954e+00
2.216499999999999e-02,1.500000000000000e+01,3.187409823651908e+00,3.187480199455306e+00
2.217499999999999e-02,1.500000000000000e+01,3.187424726006608e+00,3.187494432337404e+00
2.218499999999999e-02,1.500000000000000e+01,3.187439486597837e+00,3.187508529824605e+00
2.219499999999999e-02,1.500000000000000e+01,3.187454106774165e+00,3.187522493204897e+00
2.220499999999999e-02,1.500000000000000e+01,3.187468587871336e+00,3.187536323754017e+00
2.221499999999999e-02,1.500000000000000e+01,3.187482931212384e+00,3.187550022735562e+00
2.222499999999999e-02,1.500000000000000e+01,3.187497138107758e+00,3.187563591401113e+00
2.223499999999999e-02,1.500000000000000e+01,3.187511209855444e+00,3.187577030990342e+00
2.224499999999999e-02,1.500000000000000e+01,3.187525147741077e+00,3.187590342731131e+00
2.225499999999999e-02,1.500000000000000e+01,3.187538953038062e+00,3.187603527839677e+00
2.226499999999999e-02,1.500000000000000e+01,3.187552627007691e+00,3.187616587520610e+00
2.227499999999999e-02,1.500000000000000e+01,3.187566170899260e+00,3.187629522967104e+00
2.228499999999999e-02,1.500000000000000e+01,3.187579585950178e+00,3.187642335360976e+00
2.229499999999999e-02,1.500000000000000e+01,3.187592873386083e+00,3.187655025872806e+00
2.230499999999999e-02,1.500000000000000e+01,3.187606034420955e+00,3.187667595662037e+00
2.231499999999999e-02,1.500000000000000e+01,3.187619070257225e+00,3.187680045877080e+00
2.232499999999999e-02,1.500000000000000e+01,3.187631982085882e+00,3.187692377655423e+00
2.233499999999999e-02,1.500000000000000e+01,3.187644771086592e+00,3.187704592123735e+00
2.234499999999999e-02,1.500000000000000e+01,3.187657438427794e+00,3.187716690397964e+00
2.235499999999999e-02,1.500000000000000e+01,3.187669985266814e+00,3.187728673583444e+00
2.236499999999999e-02,1.500000000000000e+01,3.187682412749968e+00,3.187740542774995e+00
2.237499999999999e-02,1.500000000000000e+01,3.187694722012667e+00,3.187752299057022e+00
2.238499999999998e-02,1.500000000000000e+01,3.187706914179521e+00,3.187763943503610e+00
2.239499999999998e-02,1.500000000000000e+01,3.187718990364442e+00,3.187775477178632e+00
2.240499999999998e-02,1.500000000000000e+01,3.187730951670748e+00,3.187786901135839e+00
2.241499999999998e-02,1.500000000000000e+01,3.187742799191257e+00,3.187798216418957e+00
2.242499999999998e-02,1.500000000000000e+01,3.187754534008392e+00,3.187809424061782e+00
2.243499999999998e-02,1.500000000000000e+01,3.187766157194282e+00,3.187820525088277e+00
2.244499999999998e-02,1.500000000000000e+01,3.187777669810856e+00,3.187831520512667e+00
2.245499999999998e-02,1.500000000000000e+01,3.187789072909939e+00,3.187842411339524e+00
2.246499999999998e-02,1.500000000000000e+01,3.187800367533354e+00,3.187853198563868e+00
2.247499999999998e-02,1.500000000000000e+01,3.187811554713008e+00,3.187863883171249e+00
2.248499999999998e-02,1.500000000000000e+01,3.187822635470995e+00,3.187874466137844e+00
2.249499999999998e-02,1.500000000000000e+01,3.187833610819685e+00,3.187884948430544e+00
2.250499999999998e-02,1.500000000000000e+01,3.187844481761820e+00,3.187895331007044e+00
2.251499999999998e-02,1.500000000000000e+01,3.187855249290601e+00,3.187905614815926e+00
2.252499999999998e-02,1.500000000000000e+01,3.187865914389780e+00,3.187915800796747e+00
2.253499999999998e-02,1.500000000000000e+01,3.187876478033752e+00,3.187925889880131e+00
2.254499999999998e-02,1.500000000000000e+01,3.187886941187643e+00,3.187935882987844e+00
2.255499999999998e-02,1.500000000000000e+01,3.187897304807397e+00,3.187945781032887e+00
2.256499999999998e-02,1.500000000000000e+01,3.187907569839864e+00,3.187955584919573e+00
2.257499999999998e-02,1.500000000000000e+01,3.187917737222888e+00,3.187965295543614e+00
2.258499999999998e-02,1.500000000000000e+01,3.187927807885392e+00,3.187974913792202e+00
2.259499999999998e-02,1.500000000000000e+01,3.187937782747459e+00,3.187984440544088e+00
2.260499999999998e-02,1.500000000000000e+01,3.187947662720423e+00,3.187993876669664e+00
2.261499999999998e-02,1.500000000000000e+01,3.187957448706947e+00,3.188003223031042e+00
2.262499999999997e-02,1.500000000000000e+01,3.187967141601108e+00,3.188012480482133e+00
2.263499999999997e-02,1.500000000000000e+01,3.187976742288477e+00,3.188021649868725e+00
2.264499999999997e-02,1.500000000000000e+01,3.187986251646199e+00,3.188030732028559e+00
2.265499999999997e-02,1.500000000000000e+01,3.187995670543080e+00,3.188039727791409e+00
2.266499999999997e-02,1.500000000000000e+01,3.188004999839656e+00,3.188048637979154e+00
2.267499999999997e-02,1.500000000000000e+01,3.188014240388280e+00,3.188057463405856e+00
2.268499999999997e-02,1.500000000000000e+01,3.188023393033196e+00,3.188066204877830e+00
2.269499999999997e-02,1.500000000000000e+01,3.188032458610614e+00,3.188074863193723e+00
2.270499999999997e-02,1.500000000000000e+01,3.188041437948794e+00,3.188083439144585e+00
2.271499999999997e-02,1.500000000000000e+01,3.188050331868113e+00,3.188091933513939e+00
2.272499999999997e-02,1.500000000000000e+01,3.188059141181148e+00,3.188100347077856e+00
2.273499999999997e-02,1.500000000000000e+01,3.188067866692742e+00,3.188108680605024e+00
2.274499999999997e-02,1.500000000000000e+01,3.188076509200084e+00,3.188116934856818e+00
2.275499999999997e-02,1.500000000000000e+01,3.188085069492777e+00,3.188125110587371e+00
2.276499999999997e-02,1.500000000000000e+01,3.188093548352917e+00,3.188133208543641e+00
2.277499999999997e-02,1.500000000000000e+01,3.188101946555155e+00,3.188141229465482e+00
2.278499999999997e-02,1.500000000000000e+01,3.188110264866777e+00,3.188149174085708e+00
2.279499999999997e-02,1.500000000000000e+01,3.188118504047767e+00,3.188157043130163e+00
2.280499999999997e-02,1.500000000000000e+01,3.188126664850883e+00,3.188164837317787e+00
2.281499999999997e-02,1.500000000000000e+01,3.188134748021718e+00,3.188172557360678e+00
2.282499999999997e-02,1.500000000000000e+01,3.188142754298775e+00,3.188180203964164e+00
2.283499999999997e-02,1.500000000000000e+01,3.188150684413531e+00,3.188187777826859e+00
2.284499999999997e-02,1.500000000000000e+01,3.188158539090505e+00,3.188195279640736e+00
2.285499999999997e-02,1.500000000000000e+01,3.188166319047321e+00,3.188202710091180e+00
2.286499999999997e-02,1.500000000000000e+01,3.188174024994781e+00,3.188210069857060e+00
2.287499999999996e-02,1.500000000000000e+01,3.188181657636923e+00,3.188217359610786e+00
2.288499999999996e-02,1.500000000000000e+01,3.188189217671086e+00,3.188224580018370e+00
2.289499999999996e-02,1.500000000000000e+01,3.188196705787979e+00,3.188231731739491e+00
2.290499999999996e-02,1.500000000000000e+01,3.188204122671736e+00,3.188238815427550e+00
2.291499999999996e-02,1.500000000000000e+01,3.188211468999986e+00,3.188245831729735e+00
2.292499999999996e-02,1.500000000000000e+01,3.188218745443911e+00,3.188252781287074e+00
2.293499999999996e-02,1.500000000000000e+01,3.188225952668309e+00,3.188259664734501e+00
2.294499999999996e-02,1.500000000000000e+01,3.188233091331653e+00,3.188266482700906e+00
2.295499999999996e-02,1.500000000000000e+01,3.188240162086152e+00,3.188273235809201e+00
2.296499999999996e-02,1.500000000000000e+01,3.188247165577811e+00,3.188279924676367e+00
2.297499999999996e-02,1.500000000000000e+01,3.188254102446489e+00,3.188286549913519e+00
2.298499999999996e-02,1.500000000000000e+01,3.188260973325959e+00,3.188293112125960e+00
2.299499999999996e-02,1.500000000000000e+01,3.188267778843965e+00,3.188299611913231e+00
2.300499999999996e-02,1.500000000000000e+01,3.188274519622278e+00,3.188306049869172e+00
2.301499999999996e-02,1.500000000000000e+01,3.188281196276757e+00,3.188312426581975e+00
2.302499999999996e-02,1.500000000000000e+01,3.188287809417400e+00,3.188318742634234e+00
2.303499999999996e-02,1.500000000000000e+01,3.188294359648403e+00,3.188324998603002e+00
2.304499999999996e-02,1.500000000000000e+01,3.188300847568212e+00,3.188331195059841e+00
2.305499999999996e-02,1.500000000000000e+01,3.188307273769587e+00,3.188337332570882e+00
2.306499999999996e-02,1.500000000000000e+01,3.188313638839641e+00,3.188343411696862e+00
2.307499999999996e-02,1.500000000000000e+01,3.188319943359906e+00,3.188349432993189e+00
2.308499999999996e-02,1.500000000000000e+01,3.188326187906382e+00,3.188355397009985e+00
2.309499999999996e-02,1.500000000000000e+01,3.188332373049589e+00,3.188361304292143e+00
2.310499999999996e-02,1.500000000000000e+01,3.188338499354619e+00,3.188367155379367e+00
2.311499999999996e-02,1.500000000000000e+01,3.188344567381191e+00,3.188372950806231e+00
2.312499999999995e-02,1.500000000000000e+01,3.188350577683697e+00,3.188378691102222e+00
2.313499999999995e-02,1.500000000000000e+01,3.188356530811256e+00,3.188384376791789e+00
2.314499999999995e-02,1.500000000000000e+01,3.188362427307761e+00,3.188390008394395e+00
2.315499999999995e-02,1.500000000000000e+01,3.188368267711936e+00,3.188395586424559e+00
2.316499999999995e-02,1.500000000000000e+01,3.188374052557376e+00,3.188401111391905e+00
2.317499999999995e-02,1.500000000000000e+01,3.188379782372603e+00,3.188406583801212e+00
2.318499999999995e-02,1.500000000000000e+01,3.188385457681107e+00,3.188412004152454e+00
2.319499999999995e-02,1.500000000000000e+01,3.188391079001404e+00,3.188417372940853e+00
2.320499999999995e-02,1.500000000000000e+01,3.188396646847073e+00,3.188422690656914e+00
2.321499999999995e-02,1.500000000000000e+01,3.188402161726807e+00,3.188427957786480e+00
2.322499999999995e-02,1.500000000000000e+01,3.188407624144463e+00,3.188433174810771e+00
2.323499999999995e-02,1.500000000000000e+01,3.188413034599105e+00,3.188438342206432e+00
2.324499999999995e-02,1.500000000000000e+01,3.188418393585046e+00,3.188443460445569e+00
2.325499999999995e-02,1.500000000000000e+01,3.188423701591899e+00,3.188448529995800e+00
2.326499999999995e-02,1.500000000000000e+01,3.188428959104618e+00,3.188453551320293e+00
2.327499999999995e-02,1.500000000000000e+01,3.188434166603547e+00,3.188458524877812e+00
2.328499999999995e-02,1.500000000000000e+01,3.188439324564457e+00,3.188463451122757e+00
2.329499999999995e-02,1.500000000000000e+01,3.188444433458595e+00,3.188468330505202e+00
2.330499999999995e-02,1.500000000000000e+01,3.188449493752725e+00,3.188473163470943e+00
2.331499999999995e-02,1.500000000000000e+01,3.188454505909169e+00,3.188477950461533e+00
2.332499999999995e-02,1.500000000000000e+01,3.188459470385853e+00,3.188482691914327e+00
2.333499999999995e-02,1.500000000000000e+01,3.188464387636345e+00,3.188487388262514e+00
2.334499999999995e-02,1.500000000000000e+01,3.188469258109900e+00,3.188492039935171e+00
2.335499999999995e-02,1.500000000000000e+01,3.188474082251501e+00,3.188496647357287e+00
2.336499999999994e-02,1.500000000000000e+01,3.188478860501894e+00,3.188501210949810e+00
2.337499999999994e-02,1.500000000000000e+01,3.188483593297633e+00,3.188505731129681e+00
2.338499999999994e-02,1.500000000000000e+01,3.188488281071121e+00,3.188510208309879e+00
2.339499999999994e-02,1.500000000000000e+01,3.188492924250648e+00,3.188514642899451e+00
2.340499999999994e-02,1.500000000000000e+01,3.188497523260426e+00,3.188519035303555e+00
2.341499999999994e-02,1.500000000000000e+01,3.188502078520637e+00,3.188523385923494e+00
2.342499999999994e-02,1.500000000000000e+01,3.188506590447460e+00,3.188527695156753e+00
2.343499999999994e-02,1.500000000000000e+01,3.188511059453119e+00,3.188531963397036e+00
2.344499999999994e-02,1.500000000000000e+01,3.188515485945916e+00,3.188536191034302e+00
2.345499999999994e-02,1.500000000000000e+01,3.188519870330268e+00,3.188540378454801e+00
2.346499999999994e-02,1.500000000000000e+01,3.188524213006744e+00,3.188544526041106e+00
2.347499999999994e-02,1.500000000000000e+01,3.188528514372106e+00,3.188548634172157e+00
2.348499999999994e-02,1.500000000000000e+01,3.188532774819339e+00,3.188552703223281e+00
2.349499999999994e-02,1.500000000000000e+01,3.188536994737688e+00,3.188556733566239e+00
2.350499999999994e-02,1.500000000000000e+01,3.188541174512698e+00,3.188560725569255e+00
2.351499999999994e-02,1.500000000000000e+01,3.188545314526246e+00,3.188564679597051e+00
2.352499999999994e-02,1.500000000000000e+01,3.188549415156575e+00,3.188568596010878e+00
2.353499999999994e-02,1.500000000000000e+01,3.188553476778332e+00,3.188572475168551e+00
2.354499999999994e-02,1.500000000000000e+01,3.188557499762597e+00,3.188576317424482e+00
2.355499999999994e-02,1.500000000000000e+01,3.188561484476923e+00,3.188580123129710e+00
2.356499999999994e-02,1.500000000000000e+01,3.188565431285365e+00,3.188583892631936e+00
2.357499999999994e-02,1.500000000000000e+01,3.188569340548514e+00,3.188587626275552e+00
2.358499999999994e-02,1.500000000000000e+01,3.188573212623532e+00,3.188591324401675e+00
2.359499999999994e-02,1.500000000000000e+01,3.188577047864183e+00,3.188594987348175e+00
2.360499999999994e-02,1.500000000000000e+01,3.188580846620866e+00,3.188598615449713e+00
2.361499999999993e-02,1.500000000000000e+01,3.188584609240648e+00,3.188602209037760e+00
2.362499999999993e-02,1.500000000000000e+01,3.188588336067292e+00,3.188605768440639e+00
2.363499999999993e-02,1.500000000000000e+01,3.188592027441290e+00,3.188609293983546e+00
