time,V(sw),I(Rmotor),I(Dfly)
9.425119130533477e-03,1.255232215634880e+01,3.544577156014279e-01,3.544577155762596e-01
9.425137305690459e-03,1.255238947013915e+01,3.543446092600710e-01,3.543446092348290e-01
9.425173656004423e-03,1.255227942668401e+01,3.541184960062943e-01,3.541184959808774e-01
9.425246356632350e-03,1.255230339596758e+01,3.536666669466121e-01,3.536666669215194e-01
9.425391757888204e-03,1.255210761046772e+01,3.527645962867981e-01,3.527645962616077e-01
9.425682560399912e-03,1.255196055727609e+01,3.509667862652343e-01,3.509667862399013e-01
9.426264165423326e-03,1.255142214231636e+01,3.473963447354625e-01,3.473963447102335e-01
9.427264165423326e-03,1.255072421033671e+01,3.413350759258078e-01,3.413350759005951e-01
9.428264165423325e-03,1.254986202995127e+01,3.353707975611164e-01,3.353707975360010e-01
9.429264165423324e-03,1.254917546758424e+01,3.295019643750603e-01,3.295019643497810e-01
9.430264165423323e-03,1.254831868459648e+01,3.237270585939558e-01,3.237270585688279e-01
9.431264165423323e-03,1.254764304358613e+01,3.180445837965090e-01,3.180445837713819e-01
9.432264165423322e-03,1.254679077208939e+01,3.124530704958165e-01,3.124530704706174e-01
9.433264165423321e-03,1.254612582432915e+01,3.069510694645459e-01,3.069510694393784e-01
9.434264165423320e-03,1.254527759278464e+01,3.015371577813735e-01,3.015371577559733e-01
9.435264165423320e-03,1.254462312113474e+01,2.962099319191496e-01,2.962099318938627e-01
9.436264165423319e-03,1.254377846173972e+01,2.909680140556510e-01,2.909680140303905e-01
9.437264165423318e-03,1.254313426120660e+01,2.858100449165373e-01,2.858100448913348e-01
9.438264165423317e-03,1.254229270663304e+01,2.807346903600791e-01,2.807346903348318e-01
9.439264165423317e-03,1.254165858424940e+01,2.757406339629257e-01,2.757406339376445e-01
9.440264165423316e-03,1.254081966688763e+01,2.708265838903806e-01,2.708265838652579e-01
9.441264165423315e-03,1.254019544162190e+01,2.659912652123637e-01,2.659912651871110e-01
9.442264165423314e-03,1.253935869281760e+01,2.612334270714845e-01,2.612334270461858e-01
9.443264165423314e-03,1.253874419550471e+01,2.565518347159086e-01,2.565518346906970e-01
9.444264165423313e-03,1.253790914477100e+01,2.519452769781975e-01,2.519452769530517e-01
9.445264165423312e-03,1.253730421806527e+01,2.474125580110715e-01,2.474125579859177e-01
9.446264165423312e-03,1.253647039226585e+01,2.429525050907502e-01,2.429525050655457e-01
9.447264165423311e-03,1.253587489061721e+01,2.385639600408311e-01,2.385639600156608e-01
9.448264165423310e-03,1.253504181311806e+01,2.342457873746852e-01,2.342457873495363e-01
9.449264165423309e-03,1.253445560277218e+01,2.299968653918463e-01,2.299968653666795e-01
9.450000000000000e-03,1.253380942994500e+01,2.269139777873364e-01,2.269139777620666e-01
9.450050000000000e-03,1.544407614201879e+00,2.269804642254045e-01,-4.361880949169006e-02
9.450050688537538e-03,1.336562664346484e+00,2.269853058473080e-01,-1.787460547854280e-02
9.450052065612611e-03,1.175395416250550e+00,2.269950996983893e-01,4.114169470432749e-03
9.450054819762759e-03,1.219976939254340e+00,2.270148469300037e-01,-2.216782875756884e-03
9.450058277519227e-03,1.194944815187943e+00,2.270396040638737e-01,1.366958115855965e-03
9.450063202995273e-03,1.211061027847883e+00,2.270748894388295e-01,-9.844836543493329e-04
9.450073053947365e-03,1.198874373790613e+00,2.271454325376026e-01,8.374590669646409e-04
9.450092755851550e-03,1.211363323421429e+00,2.272864823680345e-01,-7.638336453741346e-04
9.450132159659921e-03,1.202792660124607e+00,2.275683715331586e-01,7.380303983373082e-04
9.450210967276660e-03,1.217135629572777e+00,2.281313896667521e-01,-7.168262079249033e-04
9.450368582510140e-03,1.214948284919051e+00,2.292543419991455e-01,7.151075135736207e-04
9.450683812977100e-03,1.241122465060731e+00,2.314880005656819e-01,-7.054257772187711e-04
9.451314273911019e-03,1.262926329012615e+00,2.359066393828581e-01,7.094355179937395e-04
9.452314273911019e-03,1.324606362188632e+00,2.427831154817661e-01,-7.022238753817689e-04
9.453314273911018e-03,1.365366948327018e+00,2.494996206478851e-01,7.069863964614953e-04
9.454314273911017e-03,1.428347740891414e+00,2.560580489993540e-01,-6.995868226011837e-04
9.455314273911017e-03,1.469200035045500e+00,2.624608644014317e-01,7.043819819863018e-04
9.456314273911016e-03,1.533874493225525e+00,2.687096968969787e-01,-6.967493834597605e-04
9.457314273911015e-03,1.575064420782008e+00,2.748068233807550e-01,7.016062197040540e-04
9.458314273911014e-03,1.641857356393841e+00,2.807536011537434e-01,-6.936872573337638e-04
9.459314273911014e-03,1.683589516295167e+00,2.865521479372929e-01,6.986312264478656e-04
9.460314273911013e-03,1.753067554628105e+00,2.922034848022053e-01,-6.903545939573874e-04
9.461314273911012e-03,1.795624678037780e+00,2.977095394050536e-01,6.954210237930525e-04
9.462314273911011e-03,1.868576153009712e+00,3.030708949656194e-01,-6.866873301714094e-04
9.463314273911011e-03,1.912366008984019e+00,3.082892370213824e-01,6.919273623573474e-04
9.464314273911010e-03,1.989946155970856e+00,3.133645397391523e-01,-6.825907568464018e-04
9.465314273911009e-03,2.035596729251905e+00,3.182981508161697e-01,6.880833529798736e-04
9.466314273911008e-03,2.119622046229301e+00,3.230891223884794e-01,-6.779142722113107e-04
9.467314273911008e-03,2.168194544652962e+00,3.277382694219051e-01,6.837930710190676e-04
9.468314273911007e-03,2.261827997525836e+00,3.322430772212911e-01,-6.723915206041653e-04
9.469314273911006e-03,2.315394002460351e+00,3.366033601755781e-01,6.789175812738080e-04
9.470314273911005e-03,2.427791976017618e+00,3.408121045808220e-01,-6.651253343736840e-04
9.471314273911005e-03,2.490887331269956e+00,3.448669892093405e-01,6.728886644324916e-04
9.472314273911004e-03,2.641168363766837e+00,3.487516651055440e-01,-6.542728675285048e-04
9.473314273911003e-03,2.736441053080691e+00,3.524528733328555e-01,6.661302205568376e-04
9.474072802952399e-03,4.916644413395831e+00,3.543632831045581e-01,-2.858595784083207e-04
9.474642642867707e-03,5.347315722958434e+00,3.550427693565305e-01,3.936266727500026e-04
9.475050000000000e-03,7.367216297496511e+00,3.550272140698015e-01,3.780713918821732e-04
9.475100000000000e-03,1.255037458823885e+01,3.548453023640250e-01,3.548453023389087e-01
9.475100844220881e-03,1.255257034272423e+01,3.548400425569601e-01,3.548400425317055e-01
9.475102532662641e-03,1.255247190808297e+01,3.548295231725206e-01,3.548295231473020e-01
9.475105909546162e-03,1.255234718659011e+01,3.548084856329214e-01,3.548084856076272e-01
9.475110071943007e-03,1.255246223217970e+01,3.547825560326971e-01,3.547825560074358e-01
9.475118396736697e-03,1.255234141423898e+01,3.547307020372092e-01,3.547307020119916e-01
9.475135046324077e-03,1.255244247331172e+01,3.546270149292352e-01,3.546270149039188e-01
9.475168345498837e-03,1.255230234579621e+01,3.544197242117188e-01,3.544197241864566e-01
9.475234943848358e-03,1.255236361094284e+01,3.540054765705188e-01,3.540054765451472e-01
9.475368140547400e-03,1.255214488587379e+01,3.531783146709091e-01,3.531783146457101e-01
9.475634533945482e-03,1.255204951723638e+01,3.515293101125004e-01,3.515293100872441e-01
9.476167320741646e-03,1.255151639519350e+01,3.482524651543273e-01,3.482524651289864e-01
9.477167320741645e-03,1.255085106628959e+01,3.421774966123303e-01,3.421774965871194e-01
9.478167320741644e-03,1.254995396908267e+01,3.361997371326030e-01,3.361997371073855e-01
9.479167320741643e-03,1.254930120913671e+01,3.303176373834383e-01,3.303176373583128e-01
9.480167320741643e-03,1.254840893312372e+01,3.245296764713073e-01,3.245296764460193e-01
9.481167320741642e-03,1.254776834797993e+01,3.188343539967558e-01,3.188343539715177e-01
9.482167320741641e-03,1.254687936404447e+01,3.132301977847655e-01,3.132301977596796e-01
9.483167320741641e-03,1.254625077326908e+01,3.077157547120124e-01,3.077157546868392e-01
9.484167320741640e-03,1.254536455461761e+01,3.022895993009875e-01,3.022895992756602e-01
9.485167320741639e-03,1.254474779048769e+01,2.969503242064534e-01,2.969503241811466e-01
9.486167320741638e-03,1.254386381803025e+01,2.916965491766322e-01,2.916965491513679e-01
9.487167320741638e-03,1.254325872724783e+01,2.865269111926231e-01,2.865269111673996e-01
9.488167320741637e-03,1.254237648017796e+01,2.814400738076819e-01,2.814400737825196e-01
9.489167320741636e-03,1.254178292386421e+01,2.764347169230935e-01,2.764347168978887e-01
9.490167320741635e-03,1.254090187871818e+01,2.715095465217904e-01,2.715095464966666e-01
9.491167320741635e-03,1.254031973245308e+01,2.666632840632268e-01,2.666632840381311e-01
9.492167320741634e-03,1.253943936221429e+01,2.618946766285518e-01,2.618946766032337e-01
9.493167320741633e-03,1.253886851610637e+01,2.572024859160942e-01,2.572024858909217e-01
9.494167320741632e-03,1.253798828927628e+01,2.525854988162988e-01,2.525854987911913e-01
9.495167320741632e-03,1.253742864806429e+01,2.480425159884261e-01,2.480425159632560e-01
9.496167320741631e-03,1.253654802769485e+01,2.435723628845220e-01,2.435723628593323e-01
9.497167320741630e-03,1.253599951088303e+01,2.391738778868615e-01,2.391738778617380e-01
9.498167320741630e-03,1.253511795356724e+01,2.348459238013544e-01,2.348459237761702e-01
9.499167320741629e-03,1.253458049559597e+01,2.305873755341094e-01,2.305873755090104e-01
9.500000000000000e-03,1.253381559856248e+01,2.270935580436598e-01,2.270935580185451e-01
9.500049999999999e-03,1.547745472811307e+00,2.271598172954152e-01,-4.382243911887684e-02
9.500050715126163e-03,1.335632229909059e+00,2.271648444890196e-01,-1.756388163787204e-02
9.500052145378487e-03,1.174958273783241e+00,2.271750133984634e-01,4.356268259972929e-03
9.500055005883138e-03,1.222595780629861e+00,2.271955118171710e-01,-2.404122540600184e-03
9.500058507540354e-03,1.195347410341997e+00,2.272205678561439e-01,1.490645678408065e-03
9.500063619641983e-03,1.212926247034883e+00,2.272571695349620e-01,-1.088832408617790e-03
9.500073843845241e-03,1.199405787202235e+00,2.273303432149560e-01,9.314653356629066e-04
9.500094292251756e-03,1.213258141630039e+00,2.274766512340415e-01,-8.528419342246352e-04
9.500135189064788e-03,1.203522359591027e+00,2.277690395930702e-01,8.245803727557899e-04
9.500216982690851e-03,1.219252811539074e+00,2.283529976408019e-01,-8.021852098893945e-04
9.500380569942977e-03,1.216150537140210e+00,2.295175923958431e-01,7.998599639025272e-04
9.500707744447228e-03,1.244160531665549e+00,2.318335966111071e-01,-7.898792096305840e-04
9.501362093455730e-03,1.265944931274744e+00,2.364132142180038e-01,7.937352696574251e-04
9.502362093455730e-03,1.328951573507804e+00,2.432779962633204e-01,-7.863675562580497e-04
9.503362093455729e-03,1.368432919106263e+00,2.499829695135612e-01,7.909792671689786e-04
9.504362093455728e-03,1.432797642376730e+00,2.565299970745213e-01,-7.834155891028871e-04
9.505362093455727e-03,1.472283316134138e+00,2.629215840785065e-01,7.880490204348334e-04
9.506362093455727e-03,1.538440310657842e+00,2.691593089147635e-01,-7.802399643752622e-04
9.507362093455726e-03,1.578176045183090e+00,2.752454900059691e-01,7.849239051527235e-04
9.508362093455725e-03,1.646569237011053e+00,2.811814236785766e-01,-7.768137332631042e-04
9.509362093455724e-03,1.686744022948180e+00,2.869692772331779e-01,7.815716441417209e-04
9.510362093455724e-03,1.757965429305297e+00,2.926099983512706e-01,-7.730858606436186e-04
9.511362093455723e-03,1.798841631582522e+00,2.981055747494345e-01,7.779504549176863e-04
9.512362093455722e-03,1.873715751687022e+00,3.034564985300438e-01,-7.689851262560055e-04
9.513362093455721e-03,1.915672875616818e+00,3.086645298039255e-01,7.740039127224208e-04
9.514362093455721e-03,1.995409473811882e+00,3.137295248343066e-01,-7.644063392486800e-04
9.515362093455720e-03,2.039034360286013e+00,3.186529269890503e-01,7.696529822442955e-04
9.516362093455719e-03,2.125538779182422e+00,3.234336267828732e-01,-7.591824399089120e-04
9.517362093455719e-03,2.171828912417473e+00,3.280725675091316e-01,7.647823543610599e-04
9.518362093455718e-03,2.268426169463982e+00,3.325669929958671e-01,-7.530184826887165e-04
9.519362093455717e-03,2.319346812661957e+00,3.369169004944204e-01,7.592189527105830e-04
9.520362093455716e-03,2.436241346471954e+00,3.411145158840652e-01,-7.448712347990494e-04
9.521362093455716e-03,2.496119756444100e+00,3.451578134373045e-01,7.522396047487945e-04
9.522362093455715e-03,2.653706763448805e+00,3.490290578937509e-01,-7.327099103715540e-04
9.523362093455714e-03,2.745142803019813e+00,3.527153270086919e-01,7.440939107894451e-04
9.524059975446942e-03,5.191201092964047e+00,3.543726343228568e-01,-2.765083605815732e-04
9.524522515060434e-03,5.138706996847657e+00,3.549093816094691e-01,2.602389260708549e-04
9.524851328075980e-03,6.603323683265891e+00,3.550569838950495e-01,4.078412087160643e-04
9.525050000000000e-03,7.426436922120926e+00,3.549188976745487e-01,2.697549965091639e-04
9.525100000000000e-03,1.255036698953564e+01,3.547355929181616e-01,3.547355928930429e-01
9.525101307441268e-03,1.255243086698157e+01,3.547274496166203e-01,3.547274495915431e-01
9.525103922323806e-03,1.255243090744251e+01,3.547111633583269e-01,3.547111633331212e-01
9.525109152088882e-03,1.255235527624447e+01,3.546785930836702e-01,3.546785930584306e-01
9.525115904321589e-03,1.255241928724590e+01,3.546365451550743e-01,3.546365451298783e-01
9.525129408787001e-03,1.255234066906478e+01,3.545524630241238e-01,3.545524629987895e-01
9.525156417717826e-03,1.255238732632243e+01,3.543843536884138e-01,3.543843536633418e-01
9.525210435579476e-03,1.255227692102410e+01,3.540483545994491e-01,3.540483545742745e-01
9.525318471302778e-03,1.255225968926692e+01,3.533772338097814e-01,3.533772337847196e-01
9.525534542749379e-03,1.255202166601141e+01,3.520384942119217e-01,3.520384941865728e-01
9.525966685642581e-03,1.255175060556002e+01,3.493749623045052e-01,3.493749622792208e-01
9.526830971428988e-03,1.255100496892019e+01,3.441032081164578e-01,3.441032080912620e-01
9.527830971428987e-03,1.255029604066303e+01,3.380946338736644e-01,3.380946338483781e-01
9.528830971428986e-03,1.254944971705114e+01,3.321822111913043e-01,3.321822111660921e-01
9.529830971428985e-03,1.254875177503540e+01,3.263644083097201e-01,3.263644082845119e-01
9.530830971428985e-03,1.254791086476712e+01,3.206397205493123e-01,3.206397205241629e-01
9.531830971428984e-03,1.254722326560498e+01,3.150066646699901e-01,3.150066646448479e-01
9.532830971428983e-03,1.254638726097840e+01,3.094637836742369e-01,3.094637836490222e-01
9.533830971428982e-03,1.254570976059324e+01,3.040096411163524e-01,3.040096410911630e-01
9.534830971428982e-03,1.254487821316490e+01,2.986428261517898e-01,2.986428261265317e-01
9.535830971428981e-03,1.254421057675849e+01,2.933619476491899e-01,2.933619476239713e-01
9.536830971428980e-03,1.254338304028275e+01,2.881656394639340e-01,2.881656394387022e-01
9.537830971428980e-03,1.254272504422688e+01,2.830525543445764e-01,2.830525543192763e-01
9.538830971428979e-03,1.254190107368563e+01,2.780213694397018e-01,2.780213694144251e-01
9.539830971428978e-03,1.254125250535317e+01,2.730707799885348e-01,2.730707799633691e-01
9.540830971428977e-03,1.254043165626122e+01,2.681995050708663e-01,2.681995050457431e-01
9.541830971428977e-03,1.253979231388566e+01,2.634062810710903e-01,2.634062810459170e-01
9.542830971428976e-03,1.253897414157798e+01,2.586898676815392e-01,2.586898676564076e-01
9.543830971428975e-03,1.253834383413103e+01,2.540490411286280e-01,2.540490411034213e-01
9.544830971428974e-03,1.253752789302779e+01,2.494826004405487e-01,2.494826004152628e-01
9.545830971428974e-03,1.253690644011512e+01,2.449893604235924e-01,2.449893603984421e-01
9.546830971428973e-03,1.253609228296159e+01,2.405681582058086e-01,2.405681581806363e-01
9.547830971428972e-03,1.253547951473733e+01,2.362178459509167e-01,2.362178459257080e-01
9.548830971428971e-03,1.253466669181516e+01,2.319372976902365e-01,2.319372976650769e-01
9.549830971428971e-03,1.253406244891628e+01,2.277254017609025e-01,2.277254017356967e-01
9.549999999999999e-03,1.253383733391232e+01,2.270201905715363e-01,2.270201905462699e-01
9.550049999999999e-03,1.544571958253679e+00,2.270865872636313e-01,-4.353156351045051e-02
9.550078585426882e-03,9.361811182521161e-01,2.272902413593426e-01,4.103150656937338e-02
9.550100650749073e-03,1.500448151650436e+00,2.274478655941852e-01,-3.803035245978581e-02
9.550123695986901e-03,9.735408663568310e-01,2.276120011934142e-01,3.534501395385803e-02
9.550149108217902e-03,1.462086483429130e+00,2.277934113847815e-01,-3.308890675189247e-02
9.550173123290527e-03,1.003976407915220e+00,2.279644154409276e-01,3.084877475279413e-02
9.550200324142449e-03,1.431745572171740e+00,2.281584367319123e-01,-2.900333340368988e-02
9.550228261712087e-03,1.029242430989195e+00,2.283572730625981e-01,2.731166251602524e-02
9.550258754855242e-03,1.409761353661398e+00,2.285745306888006e-01,-2.584719837004368e-02
9.550292258763858e-03,1.049892658351588e+00,2.288127721753133e-01,2.458604160538336e-02
9.550328864695052e-03,1.394934137558691e+00,2.290731963009757e-01,-2.347974586691226e-02
9.550370070880436e-03,1.066882038965796e+00,2.293658161933242e-01,2.254494374368754e-02
9.550416135404430e-03,1.386045759979107e+00,2.296929125333745e-01,-2.173162434156772e-02
9.550469965695875e-03,1.081307741085769e+00,2.300744594825550e-01,2.106682381627145e-02
9.550534973978611e-03,1.383157507633044e+00,2.305348908845842e-01,-2.052166677667611e-02
